"eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","typeId","name","assist","type_value_Team player formation","type_value_Captain","type_value_Team kit","type_value_Jersey number","type_value_Resume","type_value_Team formation","type_value_Player position","type_value_Involved","type_value_Direction of Play","type_value_Pass End Y","type_value_Angle","type_value_Kick Off","type_value_Pass End X","type_value_Length","type_value_Zone","type_value_Long ball","type_value_Launch","type_value_Head pass","type_value_Lay-off","type_value_None","type_value_Switch of play","type_value_Chipped","type_value_Direct","type_value_Shove/push","type_value_Foul","type_value_Opposite related event ID","type_value_Offensive","type_value_Defensive","type_value_Not visible","type_value_Free kick taken","type_value_Cross","type_value_Throw-in","type_value_Head","type_value_Leading to attempt","type_value_GK Y Coordinate","type_value_Goal mouth z coordinate","type_value_Goal mouth y coordinate","type_value_Regular play","type_value_Blocked","type_value_Low left","type_value_Individual Play","type_value_GK X blocked","type_value_Out of box-centre","type_value_Blocked y co-ordinate","type_value_Blocked x co-ordinate","type_value_Left footed","type_value_Def block","type_value_Blocked
Pass","type_value_Attempted Tackle","type_value_Out of play","type_value_Assist","type_value_Intentional
assist","type_value_Right footed","type_value_Volley","type_value_Close high","type_value_Related event ID","type_value_Assisted","type_value_Box-centre","type_value_High","type_value_Goal Kick","type_value_Flick-on","type_value_Low","type_value_High claim","type_value_Right","type_value_Left","type_value_In-swinger","type_value_Corner taken","type_value_Keeper Throw","type_value_Over-arm","type_value_Blocked cross","type_value_Out-swinger","type_value_Low centre","type_value_Overrun","type_value_Throw-in set
piece","type_value_First Touch","type_value_Box-left","type_value_Fast Break","type_value_Last line","type_value_From corner","type_value_High left","type_value_Strong","type_value_Hands","type_value_Parried safe","type_value_Diving","type_value_Players caught offside","type_value_Indirect","type_value_Review","type_value_Goal disallowed","type_value_Feet","type_value_Parried danger","type_value_Through ball","type_value_Coach ID","type_value_Dissent","type_value_Yellow Card","type_value_Box-right","type_value_Low right","type_value_Gk kick from hands","type_value_Shirt Pull/Holding","type_value_End type","type_value_Tactical","type_value_Formation slot","type_value_Detailed Position ID","type_value_Position Side ID","type_value_Pass was deemed a 2nd assist - 2nd assist player to assist a goal","type_value_Big Chance","type_value_2nd assisted","type_value_2nd related
event ID","type_value_Other body part","type_value_Injury","type_value_Red card","type_value_Serious Foul","type_value_Captain change","type_value_Pull Back","type_value_Close left","type_value_Overhit Cross","type_value_Fantasy
Assisted By","type_value_Small box- centre","type_value_Own goal","type_value_Assist Team","type_value_Fantasy Assist Type","type_value_High centre","type_value_Collected","type_value_Close right","type_value_Small box-left","type_value_Hit Left Post","type_value_Solo run","type_value_Hit Woodwork","type_value_Not past goal line","type_value_Game end","value_Team player formation","value_Captain","value_Team kit","value_Jersey number.x","value_Resume","value_Team formation","value_Player position","value_Involved","value_Direction of Play","value_Pass End Y","value_Angle","value_Kick Off","value_Pass End X","value_Length","value_Zone","value_Long ball","value_Launch","value_Head pass","value_Lay-off","value_None","value_Switch of play","value_Chipped","value_Direct","value_Shove/push","value_Foul","value_Opposite related event ID","value_Offensive","value_Defensive","value_Not visible","value_Free kick taken","value_Cross","value_Throw-in","value_Head","value_Leading to attempt","value_GK Y Coordinate","value_Goal mouth z coordinate","value_Goal mouth y coordinate","value_Regular play","value_Blocked","value_Low left","value_Individual Play","value_GK X blocked","value_Out of box-centre","value_Blocked y co-ordinate","value_Blocked x co-ordinate","value_Left footed","value_Def block","value_Blocked
Pass","value_Attempted Tackle","value_Out of play","value_Assist","value_Intentional
assist","value_Right footed","value_Volley","value_Close high","value_Related event ID","value_Assisted","value_Box-centre","value_High","value_Goal Kick","value_Flick-on","value_Low","value_High claim","value_Right","value_Left","value_In-swinger","value_Corner taken","value_Keeper Throw","value_Over-arm","value_Blocked cross","value_Out-swinger","value_Low centre","value_Overrun","value_Throw-in set
piece","value_First Touch","value_Box-left","value_Fast Break","value_Last line","value_From corner","value_High left","value_Strong","value_Hands","value_Parried safe","value_Diving","value_Players caught offside","value_Indirect","value_Review","value_Goal disallowed","value_Feet","value_Parried danger","value_Through ball","value_Coach ID","value_Dissent","value_Yellow Card","value_Box-right","value_Low right","value_Gk kick from hands","value_Shirt Pull/Holding","value_End type","value_Tactical","value_Formation slot","value_Detailed Position ID","value_Position Side ID","value_Pass was deemed a 2nd assist - 2nd assist player to assist a goal","value_Big Chance","value_2nd assisted","value_2nd related
event ID","value_Other body part","value_Injury","value_Red card","value_Serious Foul","value_Captain change","value_Pull Back","value_Close left","value_Overhit Cross","value_Fantasy
Assisted By","value_Small box- centre","value_Own goal","value_Assist Team","value_Fantasy Assist Type","value_High centre","value_Collected","value_Close right","value_Small box-left","value_Hit Left Post","value_Solo run","value_Hit Woodwork","value_Not past goal line","value_Game end","teamName","h_a","ft","timeStamp","venueName","competition","season","index","start_zone_value_xT","end_zone_value_xT","xT","oppositionTeamName","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number","formation_position","formation_name","value_Jersey number.y"
100,11,52,"c2v5gyres2yaemc7t3ns323bj",42.42,8.772,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"4m29awf854qlyqzhlud1zp6mt",28.875,21.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8666666666667,2764023987,1,"J. Mellot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,213,NA,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.9","2.38",NA,"27.5","18.7","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD Tenerife","home","0 : 3","2025-01-07","Estadio Heliodoro Rodríguez Lopéz","LALIGA HYPERMOTION","2024/2025",242,0.01214719,0.01110462,-0.00104257,"Levante UD",-9.63980806619134,0,136.352851204614,"J. Mellot",242,13,"CD Tenerife",242,"RB","442",22
101,11,54,"c2v5gyres2yaemc7t3ns323bj",27.09,22.304,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"ew9uk1caw2zx4qkxj3vb02kx6",15.435,32.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,2764023999,1,"Josep Gaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,213,NA,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48.2","2.41",NA,"14.7","15.7","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD Tenerife","home","0 : 3","2025-01-07","Estadio Heliodoro Rodríguez Lopéz","LALIGA HYPERMOTION","2024/2025",243,0.01110462,0.01082722,-0.000277400000000001,"Levante UD",-10.7903414841073,0,138.060353226398,"J. Gaya",243,13,"CD Tenerife",243,"RCD","442",24
102,12,1,"c2v5gyres2yaemc7t3ns323bj",15.435,35.156,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,NA,NA,"36bg0k385i4wwarffp6ak1syd",42.945,12.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0166666666667,2764024001,1,"Edgar Badia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,213,NA,140,212,56,1,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.1","5.59",NA,"40.9","35.8","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD Tenerife","home","0 : 3","2025-01-07","Estadio Heliodoro Rodríguez Lopéz","LALIGA HYPERMOTION","2024/2025",244,NA,NA,NA,"Levante UD",23.8353630865031,0,-39.7107962050744,"E. Badia",244,13,"CD Tenerife",244,"GK","442",25
102.5,12,3,"c2v5gyres2yaemc7t3ns323bj",42.945,12.308,"FirstHalf","Carry","Successful",999,"takeOns","0",NA,TRUE,"36bg0k385i4wwarffp6ak1syd",3.885,22.984,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,12.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD Tenerife","home","0 : 3","2025-01-07","Estadio Heliodoro Rodríguez Lopéz","LALIGA HYPERMOTION","2024/2025",245,0.01214719,0.0088799,-0.00326729,"Levante UD",0,-35.9762036643701,164.713111534566,NA,245,13,"CD Tenerife",245,"GK","442",25
115,12,5,"c2v5gyres2yaemc7t3ns323bj",3.885,22.984,"FirstHalf","Claim","Unsuccessful",NA,NA,NA,NA,NA,"36bg0k385i4wwarffp6ak1syd",3.885,22.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0833333333333,2764024099,11,"Edgar Badia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD Tenerife","home","0 : 3","2025-01-07","Estadio Heliodoro Rodríguez Lopéz","LALIGA HYPERMOTION","2024/2025",246,NA,NA,NA,"Levante UD",0,0,0,"E. Badia",246,13,"CD Tenerife",246,"GK","442",25
141,12,5,"4grc9qgcvusllap8h5j6gc5h5",63.42,57.256,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,NA,NA,"bqb9wziyiw0rngildx44uhxbd",97.86,45.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0833333333333,2764024005,1,"Diego Pampin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,213,NA,140,212,56,1,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66.3","5.94",NA,"93.2","36.5","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","away","0 : 3","2025-01-07","Estadio Heliodoro Rodríguez Lopéz","LALIGA HYPERMOTION","2024/2025",247,NA,NA,NA,"CD Tenerife",34.4571295973428,0,-19.464745084592,"D. Pampin",247,13,"CD Tenerife",247,"LB","442",16
103,12,10,"c2v5gyres2yaemc7t3ns323bj",7.77,26.316,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"36bg0k385i4wwarffp6ak1syd",15.435,46.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1666666666667,2764024021,1,"Edgar Badia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,213,NA,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68.6","1.21",NA,"14.7","21.7","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD Tenerife","home","0 : 3","2025-01-07","Estadio Heliodoro Rodríguez Lopéz","LALIGA HYPERMOTION","2024/2025",248,0.00941056,0.00977745,0.00036689,"Levante UD",7.07951644083188,0,69.343961708926,"E. Badia",248,13,"CD Tenerife",248,"GK","442",25
103.5,12,12.5,"c2v5gyres2yaemc7t3ns323bj",15.435,46.648,"FirstHalf","Carry","Successful",999,"takeOns","0",NA,TRUE,"aqbxh3llvfuwh2pty35htj8wl",20.58,46.648,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,12.2083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD Tenerife","home","0 : 3","2025-01-07","Estadio Heliodoro Rodríguez Lopéz","LALIGA HYPERMOTION","2024/2025",249,0.00977745,0.01001304,0.000235590000000001,"Levante UD",0,5.09142252578123,0,NA,249,13,"CD Tenerife",249,"LCD","442",4
104,12,15,"c2v5gyres2yaemc7t3ns323bj",20.58,46.648,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"aqbxh3llvfuwh2pty35htj8wl",14.385,32.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.25,2764024025,1,"Jose Leon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,213,NA,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.1","4.31",NA,"13.7","15.9","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD Tenerife","home","0 : 3","2025-01-07","Estadio Heliodoro Rodríguez Lopéz","LALIGA HYPERMOTION","2024/2025",250,0.01001304,0.01082722,0.000814179999999999,"Levante UD",-5.27423694102825,0,-112.964054624049,"J. Leon",250,13,"CD Tenerife",250,"LCD","442",4
105,12,18,"c2v5gyres2yaemc7t3ns323bj",14.28,33.456,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"36bg0k385i4wwarffp6ak1syd",21.735,19.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,2764024031,1,"Edgar Badia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,213,NA,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.3","5.22",NA,"20.7","15.4","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD Tenerife","home","0 : 3","2025-01-07","Estadio Heliodoro Rodríguez Lopéz","LALIGA HYPERMOTION","2024/2025",251,0.01082722,0.01001304,-0.000814179999999999,"Levante UD",6.27523382033786,0,-61.1489126161792,"E. Badia",251,13,"CD Tenerife",251,"GK","442",25
